Date,Customer_ID,Product_Category,Purchase_Amount,Payment_Method,Period
2023-12-02,C2119,Electronics,109.82,Debit Card,Current
2023-12-03,C4885,Electronics,532.69,Credit Card,Current
2023-12-03,C1661,Electronics,49.79,Credit Card,Current
2023-12-03,C4739,Electronics,59.91,Debit Card,Current
2023-12-04,C2602,Electronics,305.24,PayPal,Current
2023-12-04,C2053,Electronics,143.17,Credit Card,Current
2023-12-04,C2986,Electronics,36.44,Debit Card,Current
2023-12-04,C4932,Clothing,233.3,Debit Card,Current
2023-12-04,C4686,Clothing,120.32,Credit Card,Current
2023-12-04,C4438,Electronics,88.29,PayPal,Current
2023-12-04,C2607,Electronics,112.4,PayPal,Current
2023-12-04,C4957,Electronics,184.08,Credit Card,Current
2023-12-04,C1422,Electronics,100.47,Cash,Current
2023-12-05,C3770,Electronics,46.38,PayPal,Current
2023-12-05,C4910,Electronics,54.93,Cash,Current
2023-12-05,C3887,Electronics,78.77,Credit Card,Current
2023-12-05,C2008,Electronics,166.34,PayPal,Current
2023-12-06,C1261,Groceries,24.7,Credit Card,Current
2023-12-06,C4298,Clothing,12.31,Credit Card,Current
2023-12-07,C1804,Home & Garden,123.93,Debit Card,Current
2023-12-07,C2733,Clothing,37.1,Credit Card,Current
2023-12-08,C2189,Clothing,91.04,PayPal,Current
2023-12-08,C1604,Electronics,90.45,Credit Card,Current
2023-12-08,C3194,Groceries,54.03,PayPal,Current
2023-12-08,C1086,Clothing,251.35,Cash,Current
2023-12-08,C4164,Electronics,134.73,PayPal,Current
2023-12-08,C3494,Books,61.51,Debit Card,Current
2023-12-08,C3775,Clothing,42.21,PayPal,Current
2023-12-09,C4019,Home & Garden,118.47,PayPal,Current
2023-12-09,C3884,Electronics,47.63,PayPal,Current
2023-12-09,C2720,Electronics,71.76,Credit Card,Current
2023-12-09,C3175,Electronics,183.73,Credit Card,Current
2023-12-11,C4815,Clothing,203.85,Debit Card,Current
2023-12-11,C1246,Home & Garden,119.39,PayPal,Current
2023-12-12,C4744,Home & Garden,195.43,PayPal,Current
2023-12-12,C2027,Electronics,266.39,Cash,Current
2023-12-12,C2040,Clothing,1030.46,Cash,Current
2023-12-13,C2489,Electronics,255.25,PayPal,Current
2023-12-13,C1957,Electronics,49.29,PayPal,Current
2023-12-13,C1122,Electronics,69.61,Credit Card,Current
2023-12-13,C4622,Electronics,121.66,Credit Card,Current
2023-12-13,C2767,Groceries,173.31,PayPal,Current
2023-12-13,C2320,Books,270.15,PayPal,Current
2023-12-14,C3258,Home & Garden,70.5,PayPal,Current
2023-12-14,C3302,Electronics,244.91,Credit Card,Current
2023-12-15,C3397,Groceries,64.98,Credit Card,Current
2023-12-15,C3024,Electronics,91.44,PayPal,Current
2023-12-15,C3718,Electronics,48.96,Credit Card,Current
2023-12-15,C4407,Groceries,163.62,PayPal,Current
2023-12-15,C4176,Electronics,68.13,Credit Card,Current
2023-12-15,C1947,Books,39.6,PayPal,Current
2023-12-15,C3443,Groceries,187.48,Credit Card,Current
2023-12-15,C3765,Groceries,26.94,Debit Card,Current
2023-12-16,C1687,Electronics,93.3,PayPal,Current
2023-12-16,C1564,Electronics,707.39,PayPal,Current
2023-12-16,C2388,Groceries,143.74,Credit Card,Current
2023-12-16,C3869,Groceries,56.31,Credit Card,Current
2023-12-16,C3718,Electronics,55.99,PayPal,Current
2023-12-16,C4164,Electronics,97.47,PayPal,Current
2023-12-17,C2074,Electronics,57.85,Debit Card,Current
2023-12-17,C1873,Home & Garden,97.37,PayPal,Current
2023-12-17,C3341,Groceries,63.66,Credit Card,Current
2023-12-17,C4786,Books,89.68,Credit Card,Current
2023-12-17,C1282,Electronics,182.05,PayPal,Current
2023-12-17,C1954,Electronics,195.66,Debit Card,Current
2023-12-17,C1485,Groceries,499.45,PayPal,Current
2023-12-18,C4670,Clothing,54.96,Credit Card,Current
2023-12-18,C1797,Electronics,18.18,PayPal,Current
2023-12-18,C1892,Groceries,62.9,PayPal,Current
2023-12-18,C2808,Clothing,75.26,PayPal,Current
2023-12-18,C2876,Electronics,23.51,Credit Card,Current
2023-12-18,C4741,Groceries,273.64,Credit Card,Current
2023-12-19,C1254,Groceries,265.61,Cash,Current
2023-12-19,C4436,Electronics,46.72,Credit Card,Current
2023-12-19,C3526,Groceries,23.48,PayPal,Current
2023-12-19,C1087,Clothing,106.73,Credit Card,Current
2023-12-19,C2202,Electronics,109.87,PayPal,Current
2023-12-20,C2204,Electronics,58.99,Credit Card,Current
2023-12-20,C1413,Electronics,108.11,Credit Card,Current
2023-12-20,C4666,Books,184.6,Debit Card,Current
2023-12-20,C1354,Groceries,72.74,Credit Card,Current
2023-12-21,C2140,Clothing,499.97,Credit Card,Current
2023-12-21,C4783,Groceries,42.02,PayPal,Current
2023-12-22,C3480,Electronics,395.1,PayPal,Current
2023-12-22,C4999,Electronics,156.28,Debit Card,Current
2023-12-22,C2272,Electronics,137.85,PayPal,Current
2023-12-22,C1847,Electronics,23.07,PayPal,Current
2023-12-22,C4626,Electronics,74.44,PayPal,Current
2023-12-23,C4979,Groceries,74.88,PayPal,Current
2023-12-23,C2869,Electronics,205.47,PayPal,Current
2023-12-23,C3441,Electronics,201.02,Credit Card,Current
2023-12-23,C3309,Groceries,418.11,PayPal,Current
2023-12-24,C4317,Electronics,129.81,Credit Card,Current
2023-12-24,C4658,Clothing,80.05,PayPal,Current
2023-12-24,C3579,Clothing,140.51,Debit Card,Current
2023-12-24,C2430,Home & Garden,17.78,PayPal,Current
2023-12-24,C1098,Groceries,96.84,PayPal,Current
2023-12-24,C1181,Electronics,108.69,Credit Card,Current
2023-12-24,C3087,Electronics,55.8,Credit Card,Current
2023-12-25,C4523,Electronics,300.71,PayPal,Current
2023-12-25,C1825,Clothing,86.6,Debit Card,Current
2023-12-25,C3427,Clothing,81.87,Debit Card,Current
2023-12-25,C4555,Electronics,138.08,PayPal,Current
2023-12-26,C2484,Clothing,105.65,Cash,Current
2023-12-26,C3868,Electronics,51.2,Cash,Current
2023-12-26,C1452,Home & Garden,246.68,Credit Card,Current
2023-12-26,C4476,Electronics,635.57,Cash,Current
2023-12-26,C4677,Electronics,64.03,Credit Card,Current
2023-12-26,C2998,Groceries,140.53,Debit Card,Current
2023-12-26,C4539,Electronics,129.42,PayPal,Current
2023-12-26,C2070,Electronics,18.13,PayPal,Current
2023-12-26,C2545,Electronics,275.01,Cash,Current
2023-12-27,C3879,Electronics,56.35,Credit Card,Current
2023-12-27,C1838,Clothing,102.93,PayPal,Current
2023-12-27,C4826,Clothing,284.66,Debit Card,Current
2023-12-27,C1324,Groceries,112.66,Credit Card,Current
2023-12-27,C4945,Electronics,289.0,Debit Card,Current
2023-12-27,C2471,Electronics,135.07,Credit Card,Current
2023-12-27,C3500,Electronics,233.51,Credit Card,Current
